CSD,Period,Total_Dwelling_Count
Medicine Hat,1999,21443.0
Medicine Hat,2000,21003.0
Medicine Hat,2001,21598.0
Medicine Hat,2002,22137.0
Medicine Hat,2003,22712.0
Medicine Hat,2004,23579.0
Medicine Hat,2005,24462.0
Medicine Hat,2006,25265.0
Medicine Hat,2007,26278.0
Medicine Hat,2008,26853.0
Medicine Hat,2009,27181.0
Medicine Hat,2010,27461.0
Medicine Hat,2011,27564.0
Medicine Hat,2012,28321.0
Medicine Hat,2013,30028.0
Medicine Hat,2014,30275.0
Medicine Hat,2015,30538.0
Medicine Hat,2016,29391.0
Medicine Hat,2017,29391.0
Medicine Hat,2018,29893.0
Medicine Hat,2019,29955.0
Medicine Hat,2020,30257.0
Medicine Hat,2021,30006.0
Medicine Hat,2022,30060.0
Medicine Hat,2023,29568.0
Forty Mile County No. 8,2023,1532.0
Forty Mile County No. 8,1994,912.0
Forty Mile County No. 8,1995,912.0
Forty Mile County No. 8,1996,916.0
Forty Mile County No. 8,1997,1004.0
Forty Mile County No. 8,1998,1035.0
Forty Mile County No. 8,1999,1035.0
Forty Mile County No. 8,2000,1035.0
Forty Mile County No. 8,2001,1035.0
Forty Mile County No. 8,2002,1047.0
Forty Mile County No. 8,2003,1047.0
Forty Mile County No. 8,2004,1047.0
Forty Mile County No. 8,2005,1087.0
Forty Mile County No. 8,2006,945.0
Forty Mile County No. 8,2007,945.0
Forty Mile County No. 8,2008,945.0
Forty Mile County No. 8,2009,945.0
Forty Mile County No. 8,2010,945.0
Forty Mile County No. 8,2011,965.0
Forty Mile County No. 8,2012,965.0
Forty Mile County No. 8,2013,965.0
Forty Mile County No. 8,2014,965.0
Forty Mile County No. 8,2015,1446.0
Forty Mile County No. 8,2016,1475.0
Forty Mile County No. 8,2017,1475.0
Forty Mile County No. 8,2018,1475.0
Forty Mile County No. 8,2019,1475.0
Forty Mile County No. 8,2020,1564.0
Forty Mile County No. 8,2021,1564.0
Forty Mile County No. 8,2022,1613.0
Cypress County,1994,1757.0
Cypress County,1995,1757.0
Cypress County,1996,2388.0
Cypress County,1997,2645.0
Cypress County,1998,2743.0
Cypress County,1999,2750.0
Cypress County,2000,2802.0
Cypress County,2001,2869.0
Cypress County,2002,2913.0
Cypress County,2003,2977.0
Cypress County,2004,3014.0
Cypress County,2005,3065.0
Cypress County,2006,3169.0
Cypress County,2007,3289.0
Cypress County,2008,3353.0
Cypress County,2009,3393.0
Cypress County,2010,3457.0
Cypress County,2011,3509.0
Cypress County,2012,3521.0
Cypress County,2013,3521.0
Cypress County,2014,3574.0
Cypress County,2015,3597.0
Cypress County,2016,3609.0
Cypress County,2017,3605.0
Cypress County,2018,3625.0
Cypress County,2019,3634.0
Cypress County,2020,3657.0
Cypress County,2021,3669.0
Cypress County,2022,3669.0
Cypress County,2023,3755.0
Lacombe,2023,6486.0
Lacombe,1994,2840.0
Lacombe,1995,2840.0
Lacombe,1996,2889.0
Lacombe,1997,2942.0
Lacombe,1998,3060.0
Lacombe,1999,3116.0
Lacombe,2000,3224.0
Lacombe,2001,3318.0
Lacombe,2002,3508.0
Lacombe,2003,3697.0
Lacombe,2004,3804.0
Lacombe,2005,3994.0
Lacombe,2006,4151.0
Lacombe,2007,4246.0
Lacombe,2008,4380.0
Lacombe,2009,4465.0
Lacombe,2010,4185.0
Lacombe,2011,4453.0
Lacombe,2012,4185.0
Lacombe,2013,4879.0
Lacombe,2014,4954.0
Lacombe,2015,5095.0
Lacombe,2016,5250.0
Lacombe,2017,5303.0
Lacombe,2018,5357.0
Lacombe,2019,5446.0
Lacombe,2020,5474.0
Lacombe,2021,5526.0
Lacombe,2022,5671.0
Cowley,1994,99.0
Cowley,1995,99.0
Cowley,1996,104.0
Cowley,1997,104.0
Cowley,1998,104.0
Cowley,1999,105.0
Cowley,2000,105.0
Cowley,2001,105.0
Cowley,2002,105.0
Cowley,2003,105.0
Cowley,2004,105.0
Cowley,2005,105.0
Cowley,2006,105.0
Cowley,2007,105.0
Cowley,2008,106.0
Cowley,2009,108.0
Cowley,2010,109.0
Cowley,2011,113.0
Cowley,2012,115.0
Cowley,2013,115.0
Cowley,2014,115.0
Cowley,2015,116.0
Cowley,2016,115.0
Cowley,2017,115.0
Cowley,2018,115.0
Cowley,2019,115.0
Cowley,2020,115.0
Cowley,2021,115.0
Cowley,2022,115.0
Cowley,2023,117.0
Willow Creek No. 26,2023,2575.0
Willow Creek No. 26,1994,1747.0
Willow Creek No. 26,1995,1747.0
Willow Creek No. 26,1996,1779.0
Willow Creek No. 26,1997,1782.0
Willow Creek No. 26,1998,1785.0
Willow Creek No. 26,1999,1850.0
Willow Creek No. 26,2000,1920.0
Willow Creek No. 26,2001,1958.0
Willow Creek No. 26,2002,1994.0
Willow Creek No. 26,2003,2031.0
Willow Creek No. 26,2004,2065.0
Willow Creek No. 26,2005,1775.0
Willow Creek No. 26,2006,2234.0
Willow Creek No. 26,2007,2254.0
Willow Creek No. 26,2008,2281.0
Willow Creek No. 26,2009,2325.0
Willow Creek No. 26,2010,2623.0
Willow Creek No. 26,2011,2635.0
Willow Creek No. 26,2012,2653.0
Willow Creek No. 26,2013,2684.0
Willow Creek No. 26,2014,2719.0
Willow Creek No. 26,2015,2753.0
Willow Creek No. 26,2016,2796.0
Willow Creek No. 26,2017,2821.0
Willow Creek No. 26,2018,2764.0
Willow Creek No. 26,2019,2816.0
Willow Creek No. 26,2020,2832.0
Willow Creek No. 26,2021,2542.0
Willow Creek No. 26,2022,2563.0
Fort Macleod,1994,1172.0
Fort Macleod,1995,1172.0
Fort Macleod,1996,1175.0
Fort Macleod,1997,1106.0
Fort Macleod,1998,1164.0
Fort Macleod,1999,1170.0
Fort Macleod,2000,1175.0
Fort Macleod,2001,1177.0
Fort Macleod,2002,1182.0
Fort Macleod,2003,1187.0
Fort Macleod,2004,1188.0
Fort Macleod,2005,1217.0
Fort Macleod,2006,1307.0
Fort Macleod,2007,1329.0
Fort Macleod,2008,1362.0
Fort Macleod,2009,1399.0
Fort Macleod,2010,1412.0
Fort Macleod,2011,1421.0
Fort Macleod,2012,1423.0
Fort Macleod,2013,1431.0
Fort Macleod,2014,1431.0
Fort Macleod,2015,1392.0
Fort Macleod,2016,1398.0
Fort Macleod,2017,1406.0
Fort Macleod,2018,1411.0
Fort Macleod,2019,1414.0
Fort Macleod,2020,1411.0
Fort Macleod,2021,1411.0
Fort Macleod,2022,1417.0
Fort Macleod,2023,1444.0
Raymond,1994,894.0
Raymond,1995,894.0
Raymond,1996,951.0
Raymond,1997,970.0
Raymond,1998,982.0
Raymond,1999,995.0
Raymond,2000,1010.0
Raymond,2001,1015.0
Raymond,2002,1021.0
Raymond,2003,1032.0
Raymond,2004,1044.0
Raymond,2005,1040.0
Raymond,2006,1067.0
Raymond,2007,1119.0
Raymond,2008,1164.0
Raymond,2009,1183.0
Raymond,2010,1194.0
Raymond,2011,1205.0
Raymond,2012,1376.0
Raymond,2013,1399.0
Raymond,2014,1409.0
Raymond,2015,1409.0
Raymond,2016,1409.0
Raymond,2017,1409.0
Raymond,2018,1409.0
Raymond,2019,1410.0
Raymond,2020,1425.0
Raymond,2021,1440.0
Raymond,2022,1440.0
Raymond,2023,1453.0
Stirling,2023,379.0
Stirling,1994,225.0
Stirling,1995,225.0
Stirling,1996,252.0
Stirling,1997,252.0
Stirling,1998,252.0
Stirling,1999,254.0
Stirling,2000,259.0
Stirling,2001,264.0
Stirling,2002,268.0
Stirling,2003,274.0
Stirling,2004,295.0
Stirling,2005,297.0
Stirling,2006,306.0
Stirling,2007,337.0
Stirling,2008,346.0
Stirling,2009,351.0
Stirling,2010,355.0
Stirling,2011,358.0
Stirling,2012,362.0
Stirling,2013,367.0
Stirling,2014,370.0
Stirling,2015,0.0
Stirling,2016,376.0
Stirling,2017,376.0
Stirling,2018,376.0
Stirling,2019,378.0
Stirling,2020,378.0
Stirling,2021,378.0
Stirling,2022,378.0
Lethbridge County,1994,2469.0
Lethbridge County,1995,2469.0
Lethbridge County,1996,2667.0
Lethbridge County,1997,3200.0
Lethbridge County,1998,3096.0
Lethbridge County,1999,3157.0
Lethbridge County,2000,2791.0
Lethbridge County,2001,2916.0
Lethbridge County,2002,3183.0
Lethbridge County,2003,3278.0
Lethbridge County,2004,3321.0
Lethbridge County,2005,3332.0
Lethbridge County,2006,3362.0
Lethbridge County,2007,3398.0
Lethbridge County,2008,3461.0
Lethbridge County,2009,3497.0
Lethbridge County,2010,3508.0
Lethbridge County,2011,3531.0
Lethbridge County,2012,3556.0
Lethbridge County,2013,3567.0
Lethbridge County,2014,3581.0
Lethbridge County,2015,3615.0
Lethbridge County,2016,3655.0
Lethbridge County,2017,3655.0
Lethbridge County,2018,3661.0
Lethbridge County,2019,3715.0
Lethbridge County,2020,3722.0
Lethbridge County,2021,3759.0
Lethbridge County,2022,3759.0
Lethbridge County,2023,3815.0
"Taber, M.D.",2023,2301.0
"Taber, M.D.",1994,1510.0
"Taber, M.D.",1995,1510.0
"Taber, M.D.",1996,1503.0
"Taber, M.D.",1997,1540.0
"Taber, M.D.",1998,1577.0
"Taber, M.D.",1999,1821.0
"Taber, M.D.",2000,2441.0
"Taber, M.D.",2001,2476.0
"Taber, M.D.",2002,2538.0
"Taber, M.D.",2003,2581.0
"Taber, M.D.",2004,2596.0
"Taber, M.D.",2005,2635.0
"Taber, M.D.",2006,2677.0
"Taber, M.D.",2007,2120.0
"Taber, M.D.",2008,2170.0
"Taber, M.D.",2009,2210.0
"Taber, M.D.",2010,2240.0
"Taber, M.D.",2011,2280.0
"Taber, M.D.",2012,2292.0
"Taber, M.D.",2013,2122.0
"Taber, M.D.",2014,2158.0
"Taber, M.D.",2015,2178.0
"Taber, M.D.",2016,2204.0
"Taber, M.D.",2017,2230.0
"Taber, M.D.",2018,2234.0
"Taber, M.D.",2019,2230.0
"Taber, M.D.",2020,2245.0
"Taber, M.D.",2021,2277.0
"Taber, M.D.",2022,2288.0
Pincher Creek No. 9,1994,978.0
Pincher Creek No. 9,1995,978.0
Pincher Creek No. 9,1996,1400.0
Pincher Creek No. 9,1997,1425.0
Pincher Creek No. 9,1998,1457.0
Pincher Creek No. 9,1999,1472.0
Pincher Creek No. 9,2000,1476.0
Pincher Creek No. 9,2001,1492.0
Pincher Creek No. 9,2002,1517.0
Pincher Creek No. 9,2003,1544.0
Pincher Creek No. 9,2004,1573.0
Pincher Creek No. 9,2005,1623.0
Pincher Creek No. 9,2006,1663.0
Pincher Creek No. 9,2007,1754.0
Pincher Creek No. 9,2008,1775.0
Pincher Creek No. 9,2009,1785.0
Pincher Creek No. 9,2010,1790.0
Pincher Creek No. 9,2011,1800.0
Pincher Creek No. 9,2012,1820.0
Pincher Creek No. 9,2013,1830.0
Pincher Creek No. 9,2014,1920.0
Pincher Creek No. 9,2015,1940.0
Pincher Creek No. 9,2016,1960.0
Pincher Creek No. 9,2017,1990.0
Pincher Creek No. 9,2018,1990.0
Pincher Creek No. 9,2019,1990.0
Pincher Creek No. 9,2020,1990.0
Pincher Creek No. 9,2021,1990.0
Pincher Creek No. 9,2022,1990.0
Pincher Creek No. 9,2023,1990.0
Pincher Creek,2023,1826.0
Pincher Creek,1994,1386.0
Pincher Creek,1995,1386.0
Pincher Creek,1996,1370.0
Pincher Creek,1997,1396.0
Pincher Creek,1998,1393.0
Pincher Creek,1999,1541.0
Pincher Creek,2000,1548.0
Pincher Creek,2001,1405.0
Pincher Creek,2002,1410.0
Pincher Creek,2003,1416.0
Pincher Creek,2004,1425.0
Pincher Creek,2005,1431.0
Pincher Creek,2006,1515.0
Pincher Creek,2007,1515.0
Pincher Creek,2008,1515.0
Pincher Creek,2009,1515.0
Pincher Creek,2010,1515.0
Pincher Creek,2011,1579.0
Pincher Creek,2012,1593.0
Pincher Creek,2013,1593.0
Pincher Creek,2014,1525.0
Pincher Creek,2015,1525.0
Pincher Creek,2016,1745.0
Pincher Creek,2017,1745.0
Pincher Creek,2018,1795.0
Pincher Creek,2019,1797.0
Pincher Creek,2020,1801.0
Pincher Creek,2021,1803.0
Pincher Creek,2022,1816.0
Cardston,1994,1074.0
Cardston,1995,1074.0
Cardston,1996,1094.0
Cardston,1997,1103.0
Cardston,1998,1113.0
Cardston,1999,1117.0
Cardston,2000,1126.0
Cardston,2001,1283.0
Cardston,2002,1138.0
Cardston,2003,1146.0
Cardston,2004,1163.0
Cardston,2005,1179.0
Cardston,2006,1163.0
Cardston,2007,1163.0
Cardston,2008,1175.0
Cardston,2009,1228.0
Cardston,2010,1241.0
Cardston,2011,1248.0
Cardston,2012,1252.0
Cardston,2013,1259.0
Cardston,2014,1268.0
Cardston,2015,1271.0
Cardston,2016,1271.0
Cardston,2017,1277.0
Cardston,2018,1279.0
Cardston,2019,1282.0
Cardston,2020,1295.0
Cardston,2021,1290.0
Cardston,2022,1300.0
Cardston,2023,1307.0
Glenwood,2023,123.0
Glenwood,1994,84.0
Glenwood,1995,84.0
Glenwood,1996,94.0
Glenwood,1997,95.0
Glenwood,1998,95.0
Glenwood,1999,96.0
Glenwood,2000,96.0
Glenwood,2001,98.0
Glenwood,2002,92.0
Glenwood,2003,104.0
Glenwood,2004,125.0
Glenwood,2005,125.0
Glenwood,2006,125.0
Glenwood,2007,125.0
Glenwood,2008,125.0
Glenwood,2009,127.0
Glenwood,2010,125.0
Glenwood,2011,126.0
Glenwood,2012,126.0
Glenwood,2013,127.0
Glenwood,2014,128.0
Glenwood,2015,128.0
Glenwood,2016,129.0
Glenwood,2017,129.0
Glenwood,2018,130.0
Glenwood,2019,132.0
Glenwood,2020,132.0
Glenwood,2021,132.0
Glenwood,2022,123.0
Hill Spring,1994,79.0
Hill Spring,1995,82.0
Hill Spring,1996,82.0
Hill Spring,1997,84.0
Hill Spring,1998,83.0
Hill Spring,1999,81.0
Hill Spring,2000,82.0
Hill Spring,2001,72.0
Hill Spring,2002,80.0
Hill Spring,2003,80.0
Hill Spring,2004,79.0
Hill Spring,2005,80.0
Hill Spring,2006,80.0
Hill Spring,2007,82.0
Hill Spring,2008,86.0
Hill Spring,2009,84.0
Hill Spring,2010,84.0
Hill Spring,2011,84.0
Hill Spring,2012,84.0
Hill Spring,2013,85.0
Hill Spring,2014,85.0
Hill Spring,2015,85.0
Hill Spring,2016,86.0
Hill Spring,2017,86.0
Hill Spring,2018,86.0
Hill Spring,2019,86.0
Hill Spring,2020,86.0
Hill Spring,2021,86.0
Hill Spring,2022,86.0
Hill Spring,2023,88.0
Claresholm,2023,1820.0
Claresholm,1994,1293.0
Claresholm,1995,1293.0
Claresholm,1996,1394.0
Claresholm,1997,1412.0
Claresholm,1998,1433.0
Claresholm,1999,1451.0
Claresholm,2000,1462.0
Claresholm,2001,1472.0
Claresholm,2002,1481.0
Claresholm,2003,1493.0
Claresholm,2004,1498.0
Claresholm,2005,1538.0
Claresholm,2006,1649.0
Claresholm,2007,1682.0
Claresholm,2008,1690.0
Claresholm,2009,1705.0
Claresholm,2010,1716.0
Claresholm,2011,1741.0
Claresholm,2012,1750.0
Claresholm,2013,1761.0
Claresholm,2014,1762.0
Claresholm,2015,1763.0
Claresholm,2016,1765.0
Claresholm,2017,1778.0
Claresholm,2018,1779.0
Claresholm,2019,1780.0
Claresholm,2020,1795.0
Claresholm,2021,1795.0
Claresholm,2022,1810.0
Stavely,1994,212.0
Stavely,1995,212.0
Stavely,1996,206.0
Stavely,1997,206.0
Stavely,1998,208.0
Stavely,1999,210.0
Stavely,2000,216.0
Stavely,2001,226.0
Stavely,2002,226.0
Stavely,2003,227.0
Stavely,2004,227.0
Stavely,2005,227.0
Stavely,2006,241.0
Stavely,2007,251.0
Stavely,2008,265.0
Stavely,2009,267.0
Stavely,2010,273.0
Stavely,2011,276.0
Stavely,2012,279.0
Stavely,2013,280.0
Stavely,2014,286.0
Stavely,2015,286.0
Stavely,2016,286.0
Stavely,2017,287.0
Stavely,2018,287.0
Stavely,2019,288.0
Stavely,2020,289.0
Stavely,2021,289.0
Stavely,2022,292.0
Stavely,2023,292.0
Nanton,2023,1061.0
Nanton,1994,685.0
Nanton,1995,685.0
Nanton,1996,685.0
Nanton,1997,699.0
Nanton,1998,699.0
Nanton,1999,743.0
Nanton,2000,744.0
Nanton,2001,745.0
Nanton,2002,759.0
Nanton,2003,763.0
Nanton,2004,784.0
Nanton,2005,818.0
Nanton,2006,839.0
Nanton,2007,8.41
Nanton,2008,884.0
Nanton,2009,889.0
Nanton,2010,915.0
Nanton,2011,919.0
Nanton,2012,924.0
Nanton,2013,925.0
Nanton,2014,927.0
Nanton,2015,927.0
Nanton,2016,940.0
Nanton,2017,940.0
Nanton,2018,949.0
Nanton,2019,1040.0
Nanton,2020,1041.0
Nanton,2021,1047.0
Nanton,2022,1047.0
Acadia No. 34,1994,163.0
Acadia No. 34,1995,163.0
Acadia No. 34,1996,202.0
Acadia No. 34,1997,187.0
Acadia No. 34,1998,211.0
Acadia No. 34,1999,191.0
Acadia No. 34,2000,214.0
Acadia No. 34,2001,215.0
Acadia No. 34,2002,216.0
Acadia No. 34,2003,218.0
Acadia No. 34,2004,220.0
Acadia No. 34,2005,223.0
Acadia No. 34,2006,225.0
Acadia No. 34,2007,235.0
Acadia No. 34,2008,238.0
Acadia No. 34,2009,243.0
Acadia No. 34,2010,245.0
Acadia No. 34,2011,197.0
Acadia No. 34,2012,212.0
Acadia No. 34,2013,218.0
Acadia No. 34,2014,218.0
Acadia No. 34,2015,219.0
Acadia No. 34,2016,233.0
Acadia No. 34,2017,233.0
Acadia No. 34,2018,233.0
Acadia No. 34,2019,233.0
Acadia No. 34,2020,233.0
Acadia No. 34,2021,233.0
Acadia No. 34,2022,233.0
Acadia No. 34,2023,233.0
Empress,2023,130.0
Empress,1994,86.0
Empress,1995,86.0
Empress,1996,86.0
Empress,1997,107.0
Empress,1998,107.0
Empress,1999,107.0
Empress,2000,107.0
Empress,2001,108.0
Empress,2002,108.0
Empress,2003,108.0
Empress,2005,108.0
Empress,2006,197.0
Empress,2007,108.0
Empress,2008,108.0
Empress,2009,108.0
Empress,2010,108.0
Empress,2011,108.0
Empress,2012,110.0
Empress,2013,110.0
Empress,2014,110.0
Empress,2015,110.0
Empress,2016,107.0
Empress,2017,107.0
Empress,2018,107.0
Empress,2019,107.0
Empress,2020,107.0
Empress,2021,107.0
Empress,2022,107.0
Hanna,1994,1210.0
Hanna,1995,1210.0
Hanna,1996,1257.0
Hanna,1997,1257.0
Hanna,1998,1257.0
Hanna,1999,1262.0
Hanna,2000,1349.0
Hanna,2001,1381.0
Hanna,2002,1390.0
Hanna,2003,1394.0
Hanna,2004,1386.0
Hanna,2005,1378.0
Hanna,2006,1380.0
Hanna,2007,1375.0
Hanna,2008,1372.0
Hanna,2009,1372.0
Hanna,2010,1372.0
Hanna,2011,1374.0
Hanna,2012,1346.0
Hanna,2013,1387.0
Hanna,2014,1380.0
Hanna,2015,1382.0
Hanna,2016,1381.0
Hanna,2017,1382.0
Hanna,2018,1382.0
Hanna,2019,1380.0
Hanna,2020,1384.0
Hanna,2021,1383.0
Hanna,2022,1383.0
Hanna,2023,1383.0
Special Area No. 3,1994,97.0
Special Area No. 3,1995,96.0
Special Area No. 3,1996,92.0
Special Area No. 3,1997,92.0
Special Area No. 3,1998,87.0
Special Area No. 3,1999,85.0
Special Area No. 3,2000,85.0
Special Area No. 3,2001,89.0
Special Area No. 3,2002,89.0
Special Area No. 3,2003,89.0
Special Area No. 3,2004,89.0
Special Area No. 3,2005,89.0
Special Area No. 3,2006,98.0
Special Area No. 3,2007,98.0
Special Area No. 3,2008,102.0
Special Area No. 3,2009,102.0
Special Area No. 3,2010,101.0
Special Area No. 3,2011,101.0
Special Area No. 3,2012,101.0
Special Area No. 3,2013,101.0
Special Area No. 3,2014,102.0
Special Area No. 3,2015,102.0
Special Area No. 3,2016,100.0
Special Area No. 3,2017,102.0
Special Area No. 3,2019,0.0
Special Area No. 3,2020,0.0
Oyen,1994,435.0
Oyen,1995,435.0
Oyen,1996,426.0
Oyen,1997,425.0
Oyen,1998,428.0
Oyen,1999,429.0
Oyen,2000,432.0
Oyen,2001,434.0
Oyen,2002,437.0
Oyen,2003,439.0
Oyen,2004,439.0
Oyen,2005,439.0
Oyen,2006,437.0
Oyen,2007,439.0
Oyen,2008,439.0
Oyen,2009,440.0
Oyen,2010,450.0
Oyen,2011,450.0
Oyen,2012,450.0
Oyen,2013,419.0
Oyen,2014,419.0
Oyen,2015,489.0
Oyen,2016,490.0
Oyen,2017,491.0
Oyen,2018,491.0
Oyen,2019,491.0
Oyen,2020,491.0
Oyen,2021,491.0
Oyen,2022,491.0
Oyen,2023,491.0
Consort,1994,277.0
Consort,1995,277.0
Consort,1996,277.0
Consort,1997,280.0
Consort,1998,302.0
Consort,1999,302.0
Consort,2000,302.0
Consort,2001,302.0
Consort,2002,302.0
Consort,2003,302.0
Consort,2004,305.0
Consort,2005,305.0
Consort,2006,301.0
Consort,2007,301.0
Consort,2008,312.0
Consort,2009,313.0
Consort,2010,313.0
Consort,2011,313.0
Consort,2012,316.0
Consort,2013,319.0
Consort,2014,321.0
Consort,2015,319.0
Consort,2016,319.0
Consort,2017,320.0
Consort,2018,320.0
Consort,2019,320.0
Consort,2020,320.0
Consort,2021,320.0
Consort,2022,320.0
Consort,2023,320.0
Vulcan County,2023,2365.0
Vulcan County,1994,1061.0
Vulcan County,1995,1061.0
Vulcan County,1996,1375.0
Vulcan County,1997,1400.0
Vulcan County,1998,1279.0
Vulcan County,1999,1318.0
Vulcan County,2000,1343.0
Vulcan County,2001,2120.0
Vulcan County,2002,2275.0
Vulcan County,2003,2302.0
Vulcan County,2004,2334.0
Vulcan County,2005,2425.0
Vulcan County,2006,2400.0
Vulcan County,2007,2466.0
Vulcan County,2008,1537.0
Vulcan County,2009,2483.0
Vulcan County,2010,2564.0
Vulcan County,2011,1993.0
Vulcan County,2012,2008.0
Vulcan County,2013,2218.0
Vulcan County,2014,2065.0
Vulcan County,2015,2125.0
Vulcan County,2016,2138.0
Vulcan County,2017,2145.0
Vulcan County,2018,2189.0
Vulcan County,2019,2218.0
Vulcan County,2020,2249.0
Vulcan County,2021,2286.0
Vulcan County,2022,2313.0
Carmangay,1994,117.0
Carmangay,1995,117.0
Carmangay,1996,160.0
Carmangay,1997,160.0
Carmangay,1998,160.0
Carmangay,1999,160.0
Carmangay,2000,160.0
Carmangay,2001,110.0
Carmangay,2002,160.0
Carmangay,2003,160.0
Carmangay,2004,160.0
Carmangay,2005,137.0
Carmangay,2006,137.0
Carmangay,2007,137.0
Carmangay,2008,141.0
Carmangay,2009,130.0
Carmangay,2010,135.0
Carmangay,2011,141.0
Carmangay,2012,140.0
Carmangay,2013,140.0
Carmangay,2014,140.0
Carmangay,2015,140.0
Carmangay,2016,140.0
Carmangay,2017,140.0
Carmangay,2018,140.0
Carmangay,2019,140.0
Carmangay,2020,137.0
Carmangay,2021,140.0
Carmangay,2022,174.0
Champion,1994,168.0
Champion,1995,168.0
Champion,1996,162.0
Champion,1997,170.0
Champion,1998,170.0
Champion,1999,171.0
Champion,2000,173.0
Champion,2001,175.0
Champion,2002,175.0
Champion,2003,175.0
Champion,2004,175.0
Champion,2005,175.0
Champion,2006,184.0
Champion,2007,196.0
Champion,2008,223.0
Champion,2009,188.0
Champion,2010,223.0
Champion,2011,188.0
Champion,2012,188.0
Champion,2013,187.0
Champion,2014,187.0
Champion,2015,206.0
Champion,2016,206.0
Champion,2017,207.0
Champion,2018,206.0
Champion,2019,204.0
Champion,2020,204.0
Champion,2021,213.0
Champion,2022,213.0
Lomond,1994,79.0
Lomond,1995,79.0
Lomond,1996,79.0
Lomond,1997,79.0
Lomond,1998,79.0
Lomond,1999,79.0
Lomond,2000,79.0
Lomond,2001,81.0
Lomond,2002,81.0
Lomond,2003,81.0
Lomond,2004,82.0
Lomond,2005,82.0
Lomond,2006,82.0
Lomond,2007,86.0
Lomond,2008,89.0
Lomond,2009,91.0
Lomond,2010,91.0
Lomond,2011,91.0
Lomond,2012,91.0
Lomond,2013,91.0
Lomond,2014,91.0
Lomond,2015,91.0
Lomond,2016,91.0
Lomond,2017,91.0
Lomond,2018,91.0
Lomond,2019,91.0
Lomond,2020,91.0
Lomond,2021,91.0
Lomond,2022,91.0
Lomond,2023,91.0
Olds,2023,3814.0
Olds,1994,2099.0
Olds,1995,2099.0
Olds,1996,2080.0
Olds,1997,2109.0
Olds,1998,2167.0
Olds,1999,2268.0
Olds,2000,2609.0
Olds,2001,2732.0
Olds,2002,2789.0
Olds,2003,2788.0
Olds,2004,3051.0
Olds,2005,3154.0
Olds,2006,3222.0
Olds,2007,3378.0
Olds,2008,3565.0
Olds,2009,3642.0
Olds,2010,3718.0
Olds,2011,3764.0
Olds,2012,3808.0
Olds,2013,3857.0
Olds,2014,3925.0
Olds,2015,4020.0
Olds,2016,4074.0
Olds,2017,4157.0
Olds,2018,4190.0
Olds,2019,4190.0
Olds,2020,4190.0
Olds,2021,3764.0
Olds,2022,3786.0
Foothills County,1994,4576.0
Foothills County,1995,4576.0
Foothills County,1996,5113.0
Foothills County,1997,5478.0
Foothills County,1998,5824.0
Foothills County,1999,6270.0
Foothills County,2000,6573.0
Foothills County,2001,6644.0
Foothills County,2002,7143.0
Foothills County,2003,7297.0
Foothills County,2004,7724.0
Foothills County,2005,8026.0
Foothills County,2006,7315.0
Foothills County,2007,8044.0
Foothills County,2008,8661.0
Foothills County,2009,8927.0
Foothills County,2010,9049.0
Foothills County,2011,9228.0
Foothills County,2012,9295.0
Foothills County,2013,9425.0
Foothills County,2014,9516.0
Foothills County,2015,9751.0
Foothills County,2016,9912.0
Foothills County,2017,9912.0
Foothills County,2018,9912.0
Foothills County,2019,1.0
Foothills County,2020,9653.0
Foothills County,2021,9721.0
Foothills County,2022,9721.0
Foothills County,2023,1050.0
High River,2023,6367.0
High River,1994,2673.0
High River,1995,2673.0
High River,1996,2731.0
High River,1997,2879.0
High River,1998,3146.0
High River,1999,3306.0
High River,2000,3412.0
High River,2001,3526.0
High River,2002,3646.0
High River,2003,3823.0
High River,2004,3967.0
High River,2005,3992.0
High River,2006,4141.0
High River,2007,4343.0
High River,2008,4645.0
High River,2009,4932.0
High River,2010,5704.0
High River,2011,6330.0
High River,2012,5313.0
High River,2013,5308.0
High River,2014,5371.0
High River,2015,5310.0
High River,2016,5008.0
High River,2017,5393.0
High River,2018,6011.0
High River,2019,6059.0
High River,2020,6059.0
High River,2021,6267.0
High River,2022,6265.0
Provost,1994,736.0
Provost,1995,736.0
Provost,1996,786.0
Provost,1997,815.0
Provost,1998,910.0
Provost,1999,914.0
Provost,2000,916.0
Provost,2001,917.0
Provost,2002,923.0
Provost,2003,924.0
Provost,2004,929.0
Provost,2005,934.0
Provost,2006,944.0
Provost,2007,948.0
Provost,2008,960.0
Provost,2009,960.0
Provost,2010,961.0
Provost,2011,962.0
Provost,2012,966.0
Provost,2013,977.0
Provost,2014,982.0
Provost,2015,984.0
Provost,2016,966.0
Provost,2017,966.0
Provost,2018,966.0
Provost,2019,964.0
Provost,2020,962.0
Provost,2021,962.0
Provost,2022,962.0
Provost,2023,962.0
Czar,2023,99.0
Czar,1994,86.0
Czar,1995,86.0
Czar,1996,103.0
Czar,1997,103.0
Czar,1998,103.0
Czar,1999,88.0
Czar,2000,88.0
Czar,2001,88.0
Czar,2002,88.0
Czar,2003,88.0
Czar,2004,88.0
Czar,2005,88.0
Czar,2006,88.0
Czar,2007,90.0
Czar,2008,92.0
Czar,2009,97.0
Czar,2010,95.0
Czar,2011,97.0
Czar,2012,98.0
Czar,2013,102.0
Czar,2014,102.0
Czar,2015,103.0
Czar,2016,99.0
Czar,2017,99.0
Czar,2018,99.0
Czar,2019,99.0
Czar,2020,99.0
